Timestamp,Parking_Spot_ID,Sensor_Reading_Proximity,Sensor_Reading_Pressure,Vehicle_Type_Weight,Vehicle_Type_Height,User_Type,Weather_Temperature,Weather_Precipitation,Nearby_Traffic_Level,Entry_Time,Exit_Time,Electric_Vehicle,Reserved_Status,Occupancy_Rate,Payment_Amount,Parking_Lot_Section,Payment_Status,Occupancy_Status,Vehicle_Type,Parking_Violation,Sensor_Reading_Ultrasonic,Parking_Duration,Environmental_Noise_Level,Dynamic_Pricing_Factor,Spot_Size,Proximity_To_Exit,User_Parking_History
46:40.0,13,2.992558289,7.018231125,1559.604003,4.762316683,Registered,15.46548563,0,Low,3,18,0,0,0.426873042,5.371721091,Zone C,Unpaid,Vacant,Car,0,87.42039182,3,44.35314883,0.8,Standard,3.969952359,6.903280125
25:56.8,37,7.056283293,4.019370983,1476.279797,5.07660907,Registered,8.247720737,0,Low,22,20,0,1,0.019799488,1.055505417,Zone B,Unpaid,Vacant,Car,1,110.6478944,3,59.02620679,1,Standard,1.617380518,3.791994046
05:13.5,46,2.135268807,6.825374043,1326.262767,4.488236442,Registered,28.36434101,0,Medium,12,4,0,0,0.472950623,24.21026171,Zone C,Unpaid,Vacant,Car,0,110.7272241,2,37.28628149,1.2,Standard,15.93919517,2.545818492
44:30.3,27,5.466806364,2.505823652,1355.749863,2.895250494,Visitor,15.68010075,0,Low,15,16,1,0,0.2978066,7.087298908,Zone B,Paid,Vacant,Car,0,168.1610141,2,55.03757313,0.8,Standard,15.4270073,6.359762246
23:47.0,28,7.934713215,9.218818792,1708.850399,7.042177911,Registered,19.3673371,0,Medium,15,2,0,0,0.139911845,5.225139922,Zone A,Paid,Occupied,Electric Vehicle,0,93.82640856,5,55.53751729,0.8,Standard,2.375581181,6.650195652
03:03.8,6,13.09867346,4.797719392,1344.692228,5.155324999,Registered,15.44837829,0,Medium,1,18,0,1,0.260668194,8.887361047,Zone A,Paid,Occupied,Car,0,101.8273933,1,49.1626945,0.8,Standard,14.47083777,2.791114796
42:20.5,23,1.337058439,0.868502195,1473.572627,5.398147265,Registered,23.47582624,0,Medium,17,0,0,1,0.414656129,2.141719614,Zone D,Paid,Vacant,Electric Vehicle,0,138.6346601,2,50.57389515,1,Standard,8.722101117,5.476199853
21:37.3,28,2.548430665,4.375561695,2150.980976,4.94209225,Visitor,18.1218317,0,Low,0,22,0,0,0.119070213,1.421959983,Zone A,Paid,Occupied,Car,0,105.7268238,6,47.66529082,0.8,Standard,1.160004135,3.767474369
00:54.1,13,0.826826727,5.223270647,1072.895209,4.264883199,Registered,13.47591555,0,Low,17,0,1,0,0.450683956,5.200769884,Zone C,Unpaid,Occupied,Car,0,78.23848655,4,44.92348328,0.8,Oversized,6.967207533,6.94230876
40:10.8,14,24.45327481,6.181217068,944.4471805,4.814075519,Registered,22.20831282,0,Medium,7,22,0,0,0.518347759,2.577617745,Zone A,Paid,Occupied,Car,0,106.8393196,1,50.00505902,1,Standard,26.75650789,6.324348886
19:27.6,20,13.08654549,11.35294119,1735.076899,3.400605238,Registered,12.83134988,0,Low,10,19,0,0,0.252761828,2.80097964,Zone A,Overdue,Occupied,Car,0,114.0963063,3,44.53700687,1.2,Standard,7.061463963,7.437482458
58:44.3,2,3.882177994,2.190598434,1296.407082,7.277086498,Visitor,15.81297137,0,Low,23,8,1,0,0.126211565,22.303713,Zone A,Paid,Occupied,Car,0,93.16609576,3,61.39533762,0.8,Standard,15.54471572,3.317541922
38:01.1,17,9.22685496,11.40228325,1404.528742,3.765488002,Registered,9.465554427,0,Low,23,22,0,0,0.176153067,7.566391608,Zone A,Paid,Occupied,Car,0,115.9055931,2,28.97457795,0.8,Standard,0.293361133,3.620545319
17:17.8,11,3.679834776,3.342884625,1265.653087,3.968033716,Visitor,12.88020944,0,Low,14,4,0,1,0.325951288,6.606200974,Zone A,Paid,Occupied,Car,0,114.1258011,1,48.65423932,1,Standard,13.02252569,4.258817372
56:34.6,17,4.885324243,1.760283476,1422.059958,4.559740796,Registered,20.89264585,0,Medium,15,6,1,0,0.275452224,11.69505659,Zone A,Paid,Vacant,Electric Vehicle,0,90.83109862,4,30.99238175,0.8,Standard,29.34399877,3.939898611
35:51.4,7,0.466744898,2.230735301,1979.561434,6.288075725,Registered,10.17731981,0,Low,16,5,0,0,0.345600879,30.27184008,Zone C,Overdue,Occupied,Car,0,131.0340599,5,39.36150369,0.8,Standard,6.92203196,5.736904
15:08.1,46,7.038007176,5.008141432,1740.638538,5.014508999,Registered,12.59427138,0,Low,16,16,1,0,0.340203278,1.190071696,Zone A,Unpaid,Vacant,Motorcycle,0,84.32841389,2,44.23190986,1,Standard,4.120516212,2.845839606
54:24.9,31,0.683186676,1.538634866,1758.667054,3.763864204,Registered,19.98815542,0,Low,11,21,0,0,0.313481109,17.92967601,Zone A,Paid,Occupied,Car,0,108.7462356,1,63.39587383,1.5,Standard,10.40297641,8.042407233
33:41.6,35,8.745443675,2.540729732,1075.131883,6.254338361,Registered,17.28196552,0,Low,9,16,1,0,0.379432403,8.771161252,Zone A,Overdue,Vacant,Car,0,87.95772168,4,61.53681099,0.8,Standard,24.80053029,8.487655688
12:58.4,41,7.616945335,4.297677956,1154.653879,5.731000627,Visitor,29.96018318,0,Medium,19,12,1,0,0.180148532,1.580177267,Zone B,Unpaid,Occupied,Car,0,66.14184575,3,50.72692422,0.8,Standard,1.945192275,7.218885458
52:15.1,26,6.167775345,9.171826605,648.2764022,5.538434957,Registered,29.16948273,0,Medium,5,11,0,0,0.598354833,3.526108119,Zone B,Paid,Occupied,Motorcycle,0,107.1674396,5,50.63862669,0.8,Standard,5.170016731,6.000167417
31:31.9,5,0.18415184,6.060206904,1257.185754,5.715734241,Registered,15.66038769,0,Low,7,3,0,0,0.259386976,6.584779954,Zone B,Paid,Occupied,Car,0,138.5865597,2,60.37488216,1.2,Standard,1.699467784,4.753674101
10:48.6,28,1.8057702,3.446954803,1787.010956,7.394361901,Registered,22.78568809,1,Low,12,7,0,1,0.496403221,11.7498745,Zone A,Paid,Occupied,Car,0,98.92317854,1,61.31354566,0.8,Standard,6.864779339,5.377817141
50:05.4,30,1.526600696,4.99209949,1655.083955,7.185094895,Registered,23.74641278,0,Low,1,4,0,0,0.366931593,2.778730281,Zone A,Paid,Vacant,Car,0,70.1314988,2,44.25202704,1,Standard,7.774466302,3.487417131
29:22.2,39,2.23250131,3.99605444,1433.546021,4.313284657,Registered,17.01260571,0,Medium,18,4,0,0,0.193603777,7.654572955,Zone C,Unpaid,Vacant,Car,0,104.4411612,1,56.72761841,1.2,Compact,28.86046192,5.314862686
08:38.9,23,0.458618203,1.157154921,1493.309915,6.623884993,Registered,12.52229232,0,Low,21,12,0,0,0.321365075,11.5414073,Zone C,Paid,Occupied,Motorcycle,0,83.6263425,7,40.43551411,1.5,Oversized,5.319048269,5.670691715
47:55.7,7,13.8197565,10.23081868,1293.334337,5.38316819,Registered,19.93850775,0,Medium,9,10,0,0,0.300501816,5.955500739,Zone A,Paid,Occupied,Car,1,121.0758431,2,46.10534075,1,Standard,8.369173563,3.349303788
27:12.4,15,4.034965094,9.267775446,1561.427665,5.499095816,Registered,19.13577163,0,Low,3,7,1,0,0.263835058,19.87963868,Zone B,Paid,Occupied,Car,0,95.42731167,6,55.94203731,0.8,Standard,21.65109014,8.242816701
06:29.2,19,1.82299061,3.146023834,1729.763484,3.307729168,Staff,17.82117752,0,Medium,11,7,0,0,0.572960721,20.36068713,Zone A,Overdue,Occupied,Motorcycle,0,64.54875316,3,43.42300283,0.8,Standard,3.87730795,4.831547141
45:45.9,33,2.529037156,2.297864517,1015.233964,4.829614235,Registered,22.21158434,0,Low,17,0,0,0,0.187329145,6.361833079,Zone A,Unpaid,Occupied,Car,0,110.1704797,1,46.450096,0.8,Standard,11.2136069,2.942551538
25:02.7,30,2.963818011,1.183365926,1589.894306,4.18717641,Visitor,16.24635196,1,Medium,6,12,0,1,0.424285495,36.09170725,Zone C,Paid,Vacant,Car,0,104.1775528,4,33.41263748,1,Standard,14.15360102,4.589382121
04:19.5,19,4.588888351,5.213534499,1779.730461,5.828058815,Registered,14.24001226,0,Low,19,4,0,0,0.410334999,0.785942739,Zone B,Paid,Occupied,Car,1,94.00243345,7,54.50820988,1,Standard,4.012662875,3.794966794
43:36.2,50,3.62504126,5.237291694,1375.469913,6.0710805,Registered,20.54541485,0,Medium,23,20,0,0,0.27148165,0.033680438,Zone A,Paid,Vacant,Motorcycle,0,79.22394707,0,41.17439789,1.2,Compact,1.795348659,3.319421276
22:53.0,31,12.59078523,1.658026222,1710.210184,2.925513649,Registered,21.92985046,1,Low,23,7,0,1,0.079999061,4.791142271,Zone A,Unpaid,Vacant,Electric Vehicle,1,135.7827479,5,41.7886804,0.8,Standard,6.989832612,8.142648761
02:09.7,13,3.435462565,4.030662602,2344.396333,4.977965136,Registered,14.11677528,0,Low,22,16,1,0,0.383777966,9.190371533,Zone D,Paid,Vacant,Car,0,90.96182936,3,63.55236177,1,Oversized,4.41302251,5.019908698
41:26.5,6,24.24131633,5.9317713,1468.697162,6.121861505,Visitor,24.64045305,1,Medium,3,22,1,0,0.219805855,9.920928699,Zone C,Unpaid,Occupied,Motorcycle,0,117.9419634,5,43.12663556,1.2,Standard,3.09876465,7.059566844
20:43.2,8,9.533325567,2.169814747,1617.992115,4.813321038,Registered,11.14759431,1,Low,6,22,0,0,0.099227301,6.471145984,Zone C,Overdue,Vacant,Car,0,90.73476214,3,57.52486554,1.2,Standard,36.27645538,5.82290565
00:00.0,13,1.169193419,2.851356423,1278.582875,5.729063645,Registered,17.10943271,0,Medium,9,12,0,1,0.334741924,1.333980452,Zone B,Paid,Vacant,Car,0,113.6164842,2,60.99228345,1,Standard,6.974625156,5.953253407
39:16.8,9,13.3389973,2.829558081,1554.375349,5.351165468,Visitor,18.70995732,0,Medium,14,8,0,0,0.098664056,1.869291818,Zone B,Paid,Occupied,Car,0,101.0690433,3,59.17298497,1,Standard,19.41264812,4.97261126
18:33.5,10,0.618563898,1.753386128,1638.081487,5.341660232,Registered,16.81888144,0,Low,11,1,0,1,0.333670862,19.11543396,Zone A,Paid,Occupied,Car,0,100.5602958,2,47.50842068,1,Oversized,2.173073781,4.136008341
57:50.3,15,8.50364787,2.897420188,1558.452702,4.728685022,Registered,17.17469763,0,Low,0,18,0,0,0.408710051,20.24280339,Zone A,Paid,Vacant,Car,0,83.47052564,5,45.72804267,0.8,Standard,28.04166326,7.599933233
37:07.0,9,2.395208093,0.720534641,1194.091404,3.783419196,Registered,29.35537241,1,Low,19,19,0,0,0.214574757,11.20546712,Zone B,Paid,Vacant,Motorcycle,0,110.5628882,3,40.86683606,0.8,Standard,15.81975649,6.308493051
16:23.8,46,10.51761884,2.714667436,1561.908531,3.878469853,Visitor,15.74557955,0,Low,17,16,0,0,0.521306515,10.91293057,Zone B,Paid,Occupied,Car,0,128.1024718,4,32.38492602,0.8,Standard,16.53871401,4.638281302
55:40.5,5,10.1269146,2.74786216,1938.658782,5.709352514,Registered,32.20610861,0,Low,15,6,0,0,0.228091474,9.105127765,Zone A,Paid,Occupied,Electric Vehicle,0,79.31241236,2,57.72228101,0.8,Standard,4.939109456,6.988773803
34:57.3,27,8.197563292,3.176388547,1634.590729,5.019458256,Registered,22.1856339,0,Medium,4,2,0,0,0.640605795,2.268076129,Zone C,Paid,Occupied,Car,0,83.35433147,1,56.77193999,1,Standard,6.648260236,8.020258652
14:14.1,21,7.803963468,4.730812162,1788.596157,4.861487755,Registered,20.46027569,0,Low,18,18,0,0,0.184004528,5.590546708,Zone A,Unpaid,Occupied,Car,0,158.8915925,5,54.76975019,1,Standard,8.998130523,5.73209544
53:30.8,50,1.816909348,1.091866391,1428.896409,4.576109958,Visitor,22.38120177,0,Low,3,18,0,0,0.465734538,11.90381096,Zone A,Paid,Occupied,Car,0,79.96796319,4,21.61870517,1,Standard,15.59531877,8.10282354
32:47.6,6,0.421906646,1.301767308,1724.970072,4.694811155,Registered,32.64963875,0,Low,5,23,1,0,0.342926716,7.705732373,Zone A,Paid,Occupied,Car,0,88.90845964,5,48.22786296,0.8,Oversized,18.90851354,4.045636245
12:04.3,21,2.579024824,1.714280332,1583.780351,6.046911794,Registered,15.03203498,0,Low,16,8,1,0,0.16718495,0.187551169,Zone B,Unpaid,Vacant,Motorcycle,0,127.6740077,5,56.29536476,0.8,Standard,0.812591991,3.200737286
51:21.1,50,0.952925117,0.981787973,1214.726781,4.664755918,Registered,14.39791041,0,Low,6,9,0,0,0.256940436,30.69525363,Zone A,Paid,Vacant,Car,0,128.2765198,3,62.86553121,0.8,Standard,23.44057169,4.314054869
30:37.8,45,5.936415755,5.11782093,1595.556301,3.658935287,Visitor,16.22566902,1,Medium,23,13,0,0,0.026442031,18.63144108,Zone A,Unpaid,Vacant,Electric Vehicle,0,51.43833846,5,52.98914609,0.8,Standard,27.72535164,5.082491371
09:54.6,42,2.124002131,2.091282226,1202.491001,5.743651776,Visitor,20.16071573,0,Medium,22,17,0,0,0.201002798,3.018418697,Zone B,Unpaid,Occupied,Electric Vehicle,1,115.3085183,2,51.93892516,1.5,Compact,8.98665484,8.110750175
49:11.4,14,18.56795151,3.252814909,1310.135918,4.795123336,Staff,11.37114438,0,Low,6,14,0,0,0.282543435,9.583085848,Zone B,Paid,Vacant,Car,0,96.0999047,1,43.21157456,0.8,Standard,2.067174677,4.238138734
28:28.1,9,5.121775573,1.587545538,1556.798492,5.031395866,Registered,20.1116962,0,High,8,0,0,0,0.192655962,25.67063579,Zone B,Paid,Occupied,Car,0,97.01290158,3,53.78555592,0.8,Oversized,17.06030494,5.768474429
07:44.9,35,8.643375877,2.488327093,1589.173282,6.607578306,Registered,28.46773567,0,Low,12,5,0,0,0.091769111,1.009381002,Zone A,Paid,Occupied,Car,0,123.3024717,6,47.63166911,0.8,Standard,7.953739771,7.201938125
47:01.6,48,0.710841044,4.172799305,1143.23026,4.979439443,Registered,20.75703695,0,High,19,14,0,0,0.297066887,6.992245721,Zone B,Paid,Vacant,Car,0,93.03648144,4,42.70634649,1,Standard,16.9934322,5.93488886
26:18.4,29,9.903032717,4.320542332,1816.195731,5.289183673,Visitor,18.53657271,1,Medium,13,5,0,0,0.189142524,6.092528706,Zone B,Paid,Occupied,Car,0,89.76099272,1,38.42574704,1,Standard,16.86362838,4.012870391
05:35.1,30,12.80400724,1.354880974,1671.601883,3.821076509,Registered,16.90919776,0,Medium,15,17,0,0,0.29645337,5.27980269,Zone A,Overdue,Occupied,Car,0,93.56934484,6,40.54284075,0.8,Oversized,0.907229644,2.442775351
44:51.9,15,3.338000703,3.129526512,1288.581469,4.780330548,Registered,24.49255852,0,Low,22,0,1,1,0.286869761,18.0538351,Zone C,Paid,Occupied,Car,0,93.01794688,3,53.24920626,1.2,Standard,9.340001937,7.437730901
24:08.6,40,4.660232749,1.611875316,1038.724561,5.609526045,Visitor,15.87083613,0,Low,8,23,0,0,0.631107278,4.790785165,Zone B,Paid,Occupied,Motorcycle,0,106.9471403,2,36.12122537,1.2,Standard,6.599915523,2.895018758
03:25.4,10,7.236803672,3.040843208,1456.528626,3.444626266,Registered,29.2319796,0,Low,14,2,0,0,0.705635399,0.657801805,Zone A,Overdue,Vacant,Car,0,126.4665985,0,47.05892229,0.8,Standard,29.20986091,4.242674918
42:42.2,17,0.960881542,1.946889075,1366.216886,5.200845093,Registered,29.66679874,0,Medium,4,16,0,0,0.471661893,0.681051322,Zone D,Unpaid,Vacant,Car,0,108.551036,4,63.07809329,0.8,Standard,3.51888264,5.067884365
21:58.9,22,3.491462741,10.65693235,1533.942137,5.100791073,Registered,21.28375399,0,Low,17,15,0,0,0.475716253,0.436850543,Zone C,Paid,Vacant,Car,0,99.74271236,1,35.65881602,0.8,Standard,2.306719515,7.526867268
01:15.7,26,2.542999078,5.908323603,1391.065002,5.041287456,Registered,19.94242456,0,Medium,20,7,0,0,0.431743485,5.261853526,Zone D,Paid,Vacant,Electric Vehicle,0,110.9277753,4,54.49257756,0.8,Compact,22.73869909,6.99541514
40:32.4,13,0.791310555,4.457001761,897.7629418,6.037158899,Visitor,25.15329904,0,Low,19,16,0,0,0.478032567,12.67289948,Zone B,Paid,Vacant,Car,0,115.6039226,2,55.47179481,1.2,Oversized,1.610089746,5.296686121
19:49.2,6,2.290647412,2.663865595,1383.495919,5.334438515,Registered,25.47399251,0,Medium,7,7,0,0,0.618646353,2.27807488,Zone A,Overdue,Vacant,Car,0,111.5602071,6,47.08708213,0.8,Oversized,11.6001799,7.42555864
59:05.9,32,0.353036814,6.026354713,1408.314267,6.478071898,Registered,15.97004134,0,Low,14,16,0,0,0.092606715,10.39782746,Zone A,Paid,Occupied,Motorcycle,0,86.65390124,2,56.22135187,0.8,Standard,3.567032498,7.865391067
38:22.7,15,0.1307544,3.199848184,1690.098307,4.006410484,Registered,17.36722433,0,Low,20,8,0,0,0.256741366,11.61834787,Zone B,Unpaid,Vacant,Motorcycle,0,108.4920902,2,48.11962485,0.8,Standard,8.38972707,4.04665264
17:39.5,30,0.726090162,9.953241686,1290.540098,5.135924567,Registered,13.38826283,0,Low,8,11,0,0,0.333312467,2.946424048,Zone D,Paid,Occupied,Motorcycle,0,57.60896329,6,57.9527681,0.8,Standard,9.576843294,4.21360151
56:56.2,8,16.4997667,6.44288817,2003.602402,5.084466786,Registered,22.04532469,1,Low,18,18,0,0,0.628110227,9.176858447,Zone B,Unpaid,Vacant,Car,0,130.6784289,5,39.3191656,1.2,Standard,5.402017101,6.49838876
36:13.0,25,3.987313833,2.473743066,926.5078348,3.930745506,Registered,23.33313942,0,Low,21,3,0,0,0.267842702,11.54764759,Zone C,Paid,Occupied,Motorcycle,0,130.6216245,1,68.89049693,0.8,Compact,36.87479644,8.393994931
15:29.7,28,16.88088916,9.216150313,1893.350249,5.956295002,Registered,13.25037181,0,Medium,5,20,0,0,0.079727782,6.285092071,Zone A,Overdue,Vacant,Car,1,117.7880206,4,64.37250586,0.8,Standard,1.413713801,3.610327168
54:46.5,3,2.832553955,2.674754164,1432.704309,7.324673306,Registered,17.72400548,1,Low,3,21,0,0,0.403704567,4.10552925,Zone B,Overdue,Vacant,Electric Vehicle,0,124.9186892,1,27.70283385,1,Compact,4.965925447,1.315756369
34:03.2,18,1.868496142,11.06307886,1757.875462,4.982993926,Registered,13.26373041,0,Low,10,10,0,0,0.027417203,9.653537561,Zone D,Paid,Vacant,Car,0,98.51675974,4,61.7242492,0.8,Compact,5.628127147,6.299194499
13:20.0,7,3.527534874,9.540680133,1523.940445,5.505021088,Registered,15.50600095,0,Medium,9,3,0,0,0.085261951,38.09786294,Zone C,Unpaid,Vacant,Electric Vehicle,0,84.9902685,3,44.22979947,0.8,Standard,9.970858761,7.728670375
52:36.8,4,2.894734453,4.156377432,1841.866661,5.084518476,Visitor,22.7550853,0,Low,2,13,1,0,0.515838062,5.565928281,Zone D,Unpaid,Occupied,Electric Vehicle,0,74.92194482,3,64.3250982,0.8,Standard,5.229990168,5.258961558
31:53.5,50,0.558372503,0.75068228,1383.791411,4.28641533,Visitor,16.33258967,0,High,0,13,1,0,0.207304517,4.97144795,Zone C,Overdue,Occupied,Car,0,120.162752,3,60.08869503,0.8,Standard,1.020726061,10.26805047
11:10.3,17,5.119746022,3.92495768,1170.413872,3.179239722,Visitor,18.49587022,0,High,11,5,0,0,0.194480042,6.241191942,Zone B,Paid,Occupied,Electric Vehicle,0,84.98770152,1,39.12832734,0.8,Standard,29.4560963,3.325694908
50:27.0,42,1.21697481,1.227016575,1926.151286,4.294226517,Registered,11.86344136,0,Low,22,16,1,0,0.38525511,0.792795918,Zone B,Paid,Occupied,Car,0,92.524757,3,55.7508531,0.8,Standard,5.379897191,3.515620438
29:43.8,13,4.832501423,1.997259722,1465.955806,3.608041619,Registered,20.93495105,0,Low,14,1,0,0,0.210970935,8.0556203,Zone D,Unpaid,Occupied,Car,0,104.482762,2,42.99157014,0.8,Oversized,4.195747737,3.488463595
09:00.5,35,5.251984197,2.126102427,1566.467542,6.704102078,Registered,19.7786334,0,Low,14,7,1,0,0.400155152,3.985352559,Zone B,Unpaid,Occupied,Car,0,99.25060221,3,55.38038364,1,Standard,5.918949157,5.174197892
48:17.3,39,0.824519758,1.217017594,1870.425574,4.884890306,Registered,16.35520375,1,Medium,20,3,0,0,0.375500462,1.294507268,Zone A,Paid,Occupied,Electric Vehicle,0,105.2954557,3,50.4603581,0.8,Standard,2.441063461,5.220022532
27:34.1,31,0.316561045,3.935810008,1190.413427,4.654080671,Registered,19.05492851,0,Low,13,9,0,0,0.283159102,6.278403442,Zone B,Unpaid,Vacant,Car,0,63.83765359,1,42.70509889,1.5,Compact,1.056068623,3.460442936
06:50.8,25,7.587977466,1.80204887,1678.647269,5.889153825,Registered,20.9014744,0,Medium,6,6,0,0,0.260663921,0.033897252,Zone B,Paid,Vacant,Car,0,95.33007298,3,36.6301872,0.8,Compact,1.608479488,7.246667572
46:07.6,22,3.07908311,2.772846145,1323.031573,3.878248897,Staff,15.92565926,0,Medium,16,3,0,0,0.373090538,5.138054677,Zone A,Unpaid,Occupied,Car,0,116.4832663,4,52.30072683,1,Compact,1.823073493,5.535612523
25:24.3,18,0.299619501,2.141268631,1460.349193,4.233135962,Registered,12.61868728,0,Low,23,15,0,0,0.117814606,1.117534268,Zone C,Paid,Occupied,Electric Vehicle,0,91.36365381,3,54.64072406,1.2,Standard,2.202395697,2.930363687
04:41.1,48,26.35965988,4.745289037,1521.68369,5.068072269,Registered,29.02787216,0,Medium,18,13,1,0,0.272193398,0.245926386,Zone A,Paid,Occupied,Motorcycle,0,82.75673168,4,48.42153444,0.8,Standard,5.446585782,6.227463694
43:57.8,43,0.297585407,4.503573842,1049.933442,6.028768991,Visitor,16.83363648,1,Medium,6,15,0,0,0.121313665,17.3997406,Zone B,Paid,Occupied,Car,0,119.095896,4,42.25875031,1,Standard,9.7789827,4.159280749
23:14.6,50,5.937795068,2.600065977,1266.348887,5.501685045,Registered,19.51619948,0,Low,2,8,0,0,0.319155689,24.79904819,Zone C,Paid,Occupied,Car,0,91.51496571,2,45.16785909,1.2,Standard,9.912509387,5.203153935
02:31.4,7,20.57649039,4.913689393,1905.321868,5.248325143,Visitor,25.05419868,0,Medium,2,3,0,0,0.161968035,2.32783174,Zone B,Paid,Occupied,Car,0,103.6897777,2,39.03770901,0.8,Standard,0.000975743,6.77463142
41:48.1,38,1.366793085,7.61998274,1765.857357,5.078117735,Visitor,37.64527594,0,Medium,17,23,0,0,0.366318824,7.750044385,Zone C,Paid,Occupied,Car,0,95.79112231,0,57.36102873,1.5,Standard,25.37771708,6.998217491
21:04.9,48,0.767209306,0.326854419,1481.208127,5.400235856,Visitor,13.77756775,0,Low,19,5,0,1,0.27422287,3.256721877,Zone A,Paid,Occupied,Car,0,99.99132743,2,28.40668915,0.8,Oversized,17.30742532,6.833130446
00:21.6,10,0.64704203,2.0402442,1572.937038,5.201652905,Registered,22.24913607,0,Low,21,0,0,0,0.415024724,6.803838568,Zone D,Paid,Occupied,Car,0,130.5922059,4,59.51724845,0.8,Standard,33.22516693,5.099395186
39:38.4,4,1.80682353,1.452852934,1411.727248,3.970027725,Registered,16.46223857,0,Low,13,6,0,0,0.089230768,5.738210177,Zone A,Unpaid,Occupied,Motorcycle,0,111.4387154,3,49.24062363,1,Standard,4.462657665,3.050401101
18:55.1,38,0.532616018,1.889334258,1906.975016,5.046079222,Registered,17.30604848,0,Low,2,0,0,0,0.61533604,3.134116645,Zone A,Paid,Vacant,Car,1,75.56429977,2,55.21641412,0.8,Standard,10.93025753,4.362773658
58:11.9,30,5.89089735,0.25066724,1439.894227,3.926311341,Registered,16.39893989,0,High,6,18,0,0,0.312452847,12.05285598,Zone C,Paid,Vacant,Car,0,92.55835585,6,56.19756124,1,Standard,1.839477775,5.04638823
37:28.6,43,0.321582319,0.308712876,1569.552628,5.081082543,Registered,14.37172516,0,Low,6,7,0,1,0.142016526,1.352367995,Zone C,Paid,Occupied,Car,0,91.74774315,1,51.17291868,1.2,Standard,16.98449619,8.092364725
16:45.4,8,3.560856262,2.202361813,1843.809043,4.519352059,Registered,19.79354319,0,Medium,4,2,0,0,0.205887482,0.545330443,Zone A,Overdue,Occupied,Car,0,104.3274297,2,46.09970813,1.5,Standard,1.759829558,3.947854653
56:02.2,41,28.56439943,2.150829696,1266.788555,7.539381623,Registered,12.62748656,0,Low,2,0,1,1,0.582373813,14.59619889,Zone D,Unpaid,Occupied,Car,1,118.1756666,6,61.06132995,0.8,Oversized,3.945039529,5.403512539
35:18.9,11,8.409243883,8.356535951,1967.636755,4.960105616,Registered,24.73403783,0,Low,17,0,0,0,0.559903238,10.96404821,Zone B,Paid,Occupied,Car,0,100.6367512,1,32.84680731,1.5,Standard,6.74982867,2.534074203
14:35.7,9,4.775410383,3.711521811,1040.861577,3.595760434,Visitor,20.27501468,0,High,14,6,0,0,0.452784925,6.90203765,Zone D,Unpaid,Occupied,Motorcycle,0,100.0492357,2,63.01792767,0.8,Standard,9.027125068,5.68106496
